system:index,EVI,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,class6,.geo
000000000000000000af_0,0.1931176031559868,0.33793172,0.0325675,0.05223,0.08765,0.1171025,0.236645,0.3025625,0.21208749999999998,330.43191962000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22438465372199,-3.4922602152125504]}"
000000000000000000b0_0,0.18926301235900117,0.3042305,0.04048750000000001,0.06411,0.109595,0.1411925,0.2646675,0.34524250000000006,0.25207250000000003,329.03736746,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22141471586465,-3.491172212452971]}"
000000000000000000b1_0,0.1821815268793123,0.3147662,0.03606000000000001,0.05418250000000002,0.09210499999999999,0.1266175,0.2429425,0.3191725,0.23417,329.4201857,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.223570410706834,-3.4971444590311713]}"
000000000000000000b2_0,0.18449531386959744,0.31705004,0.03064249999999999,0.05288999999999999,0.09496500000000002,0.12967,0.250065,0.32038249999999996,0.2334275,331.03690916,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.223572196247986,-3.494973385514832]}"
000000000000000000b3_0,0.19315098878973508,0.3225865,0.03825999999999999,0.05707000000000001,0.09587250000000003,0.13074249999999998,0.2552625,0.34227250000000004,0.2499825,330.88651628,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.224113463813694,-3.493616912591818]}"
000000000000000000b4_0,0.1943947525342874,0.32566166,0.03977249999999999,0.05613499999999999,0.09397499999999998,0.12994499999999998,0.255455,0.3430975,0.24803000000000003,331.53252206,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2246536160524,-3.493617360356281]}"
000000000000000000b5_0,0.19988965565558556,0.34600252,0.0323475,0.051460000000000006,0.09081250000000002,0.11864249999999998,0.24418,0.31039999999999995,0.22204250000000003,328.73316367999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22276375324867,-3.492801639355323]}"
000000000000000000b6_0,0.1983047206458889,0.35263094,0.031247499999999984,0.04915,0.08492749999999999,0.11185,0.23370249999999998,0.30195750000000005,0.2147825,329.79958592,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22222404842681,-3.492258422358941]}"
000000000000000000b7_0,0.18766149589789544,0.30036458,0.04532749999999999,0.06738250000000001,0.10615750000000002,0.1381675,0.2568025,0.33537,0.242585,329.89187246,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.221954643006185,-3.4914440455737825]}"
000000000000000000b8_0,0.19267583967182297,0.3444734,0.024812499999999987,0.045465000000000005,0.08748499999999998,0.11798249999999999,0.24198000000000003,0.32244500000000004,0.2277075,328.1726084,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22168501451569,-3.490901052899539]}"
000000000000000000b9_0,0.18639529577877081,0.34385422,0.02187,0.04230249999999999,0.08198499999999997,0.11360999999999999,0.23268500000000003,0.3188425,0.2260025,328.46314010000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22222538813003,-3.490630117584043]}"
000000000000000000ba_0,0.18323355339009834,0.33295712,0.022584999999999994,0.0447225,0.084735,0.11820249999999999,0.236205,0.3171375,0.22416000000000003,328.84937636,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.222765538419004,-3.490630566055194]}"
000000000000000000bb_0,0.1816975782327081,0.32534915,0.027535000000000004,0.04879249999999999,0.08973999999999999,0.11949500000000002,0.2347475,0.29863,0.2140125,328.7707619,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22330591169055,-3.4903596300102913]}"
000000000000000000bc_0,0.19148101243244203,0.35686547,0.022639999999999993,0.042825,0.08094000000000001,0.10640500000000003,0.22449000000000002,0.27399,0.18986750000000002,324.92207138000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.220875459916236,-3.4900862269474073]}"
000000000000000000bd_0,0.18229260392297997,0.34589478,0.023657499999999998,0.04277,0.07873999999999998,0.10536000000000001,0.21678999999999998,0.26849,0.18662250000000002,326.23459105999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2203355339121,-3.4898143934407817]}"
000000000000000000be_0,0.1826431001991658,0.33196583,0.030395000000000005,0.04868249999999999,0.0839375,0.11316999999999999,0.22564499999999998,0.286475,0.1999325,326.43967226,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.220606055945964,-3.489271850137361]}"
000000000000000000bf_0,0.1976562641831418,0.35762542,0.02995500000000001,0.047719999999999985,0.08231499999999997,0.10755999999999999,0.22732249999999998,0.2829825,0.19685249999999999,325.82442865999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.220605832328246,-3.4895432341733885]}"
000000000000000000c0_0,0.1856852293449291,0.33206484,0.02844250000000001,0.049095,0.08677000000000001,0.11715750000000003,0.2336475,0.29709,0.21013500000000002,326.55246692000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21952553361945,-3.489542334708181]}"
000000000000000000c1_0,0.19591582420668352,0.35790017,0.02541750000000001,0.043594999999999995,0.08063749999999997,0.11014499999999999,0.2329325,0.3108675,0.21981499999999998,326.6686796,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21925590697863,-3.4889993417489498]}"
000000000000000000c2_0,0.19349750775558577,0.33701268,0.03152250000000001,0.05135000000000001,0.0902075,0.1201275,0.242255,0.31766,0.22358250000000002,327.09251408,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.221956652551185,-3.4890015885046726]}"
000000000000000000c3_0,0.19085939208397115,0.33975512,0.02901999999999999,0.04857249999999999,0.08803499999999997,0.11660749999999998,0.23661749999999998,0.3056975,0.2156075,326.9421212,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22195642933828,-3.489272972629794]}"
000000000000000000c4_0,0.1896276688987834,0.33424625,0.029239999999999988,0.050634999999999986,0.0894375,0.11850500000000003,0.23749750000000003,0.30135249999999997,0.21250000000000002,327.05833387999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22195598286006,-3.489815740875289]}"
000000000000000000c5_0,0.18808259997046284,0.31987482,0.03394249999999999,0.056327499999999975,0.096725,0.12658999999999998,0.24566500000000002,0.30924500000000005,0.219045,327.45140618,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.222225834558074,-3.4900873493130775]}"
000000000000000000c6_0,0.1849899817057234,0.32720715,0.029927499999999996,0.05052499999999999,0.09023500000000001,0.12007250000000003,0.236865,0.3039375,0.21591,328.26147692,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.22276643058537,-3.489545029367131]}"
000000000000000000c7_0,0.19542020267125007,0.34086618,0.03501499999999999,0.05288999999999999,0.0870725,0.116085,0.23615000000000003,0.3207125,0.22215250000000003,328.81519616,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.220336652300496,-3.4884574733403344]}"
000000000000000000c8_0,0.1966509345918993,0.34192207,0.035454999999999987,0.05258750000000001,0.08781499999999998,0.1171025,0.23879,0.31760499999999997,0.223225,327.00022753999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21979672734582,-3.488185639758189]}"
000000000000000000c9_0,0.19603782397574754,0.34082696,0.03287000000000001,0.052037500000000014,0.08869500000000002,0.11831249999999999,0.24065999999999999,0.3231325,0.22583750000000002,326.81565446,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21952620534965,-3.4887281828057057]}"
000000000000000000ca_0,0.20166779355420328,0.36360547,0.029982499999999995,0.046867500000000006,0.0814625,0.10766999999999999,0.230705,0.3198325,0.22616750000000002,326.92503109999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21790665646013,-3.487641296117876]}"
000000000000000000cb_0,0.19593171737085,0.34901506,0.033585000000000004,0.04945250000000001,0.08044499999999999,0.11215249999999999,0.23241,0.3192,0.22088750000000001,326.58664712,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21790643217309,-3.48791267998792]}"
000000000000000000cc_0,0.18183762969301534,0.33228692,0.02792,0.04783000000000001,0.0867425,0.11273,0.22493000000000002,0.2901325,0.20645000000000002,328.79810606,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21466486881813,-3.4887241207487554]}"
000000000000000000cd_0,0.1732540913912045,0.31379128,0.028414999999999996,0.04961750000000001,0.0892175,0.11886249999999998,0.22757,0.2929375,0.21305000000000002,329.12965399999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2162846391768,-3.489539628839236]}"
000000000000000000ce_0,0.17415627372775594,0.3160551,0.028799999999999992,0.04873749999999999,0.0863025,0.11875249999999998,0.228505,0.2964575,0.2158275,329.7107174,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21601433980185,-3.4898107865799233]}"
000000000000000000cf_0,0.18836898283272635,0.31966496,0.030450000000000005,0.054127499999999995,0.09837499999999999,0.13107249999999998,0.254245,0.30421250000000005,0.21802749999999999,328.02563354,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20925907756735,-3.493875860170572]}"
000000000000000000d1_0,0.1784498604397848,0.3043421,0.04111999999999999,0.05630000000000002,0.09108749999999999,0.13181500000000002,0.24714999999999998,0.3525575,0.26719750000000003,329.59792274,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21006066707805,-3.504189109707497]}"
000000000000000000d2_0,0.17147051543576045,0.289095,0.04200000000000001,0.060067499999999996,0.09650500000000001,0.13585750000000002,0.24635250000000003,0.35668249999999996,0.267885,331.59404642,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20951754828396,-3.5077166339473216]}"
000000000000000000d3_0,0.16550396511043536,0.29877263,0.02687500000000001,0.04939750000000001,0.09130749999999999,0.1254075,0.2322725,0.30039,0.22003499999999998,329.8816184,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.207896159461875,-3.508800790365382]}"
000000000000000000d4_0,0.17286081064017841,0.30536348,0.031164999999999998,0.05049749999999997,0.091555,0.12846000000000002,0.24140250000000002,0.30011499999999997,0.2236375,329.67995522,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21034209953018,-3.490620172412899]}"
000000000000000000d5_0,0.19020537404256077,0.32668605,0.03727,0.055584999999999996,0.09092250000000002,0.12188749999999998,0.24016500000000002,0.32549750000000005,0.23122750000000003,328.84937636,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21196390270546,-3.4889932366299736]}"
000000000000000000d6_0,0.1669490939272375,0.29579034,0.030092499999999994,0.05343999999999999,0.09617500000000001,0.126425,0.23263,0.2869975,0.2093375,329.91921662,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20872165373255,-3.490618804572559]}"
000000000000000000d7_0,0.18594067382603258,0.32199067,0.030120000000000008,0.05258750000000001,0.09491,0.1256275,0.24495,0.3117475,0.2213275,328.59986089999995,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20926339048467,-3.4887195777773083]}"
000000000000000000d8_0,0.18689843657166139,0.31573185,0.032952499999999996,0.05597000000000002,0.09826499999999999,0.1312375,0.2523475,0.33619499999999997,0.2411275,330.49686199999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.209533010698514,-3.489262572295421]}"
000000000000000000d9_0,0.18305977027793546,0.3279731,0.028222499999999984,0.05025000000000002,0.0903175,0.11638749999999998,0.22999000000000003,0.2933225,0.20801750000000002,327.591545,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21331494986677,-3.488180220791688]}"
000000000000000000da_0,0.18202752825777413,0.32342836,0.029872499999999996,0.05113000000000001,0.09028999999999998,0.11913750000000001,0.23304249999999999,0.29995,0.21450750000000002,327.49925845999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.21115458587089,-3.487907021081908]}"
000000000000000000dd_0,0.19652971474528988,0.32561827,0.03473999999999999,0.05800499999999997,0.1025275,0.13082500000000002,0.25716,0.31556999999999996,0.23001749999999999,329.40651362,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20763178971693,-3.5020159833283713]}"
000000000000000000de_0,0.18286846852951388,0.29844052,0.040212499999999984,0.0629825,0.10519499999999998,0.13957000000000003,0.258315,0.34686500000000003,0.2532825,329.5739966,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20736034252315,-3.5036440525740797]}"
000000000000000000df_0,0.17272666454817615,0.28756306,0.036142499999999994,0.06058999999999998,0.10483749999999997,0.140725,0.2543275,0.34202499999999997,0.2520175,331.08817946,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20789981366994,-3.504458660681725]}"
000000000000000000e0_0,0.14460560511343687,0.28051838,0.02250250000000001,0.04502500000000001,0.08487250000000002,0.11616749999999998,0.2067525,0.26136750000000003,0.19459749999999998,330.0012491,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20627888761072,-3.505000049201974]}"
000000000000000000e1_0,0.15230892153480174,0.31141093,0.019587500000000008,0.03892000000000001,0.07480749999999997,0.10200500000000001,0.19426749999999998,0.2421725,0.176145,322.00308229999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20493101625387,-3.5020136867575085]}"
000000000000000000e2_0,0.17412846969400989,0.32020128,0.027782499999999988,0.04810500000000001,0.0836075,0.11448999999999998,0.22234500000000001,0.2962375,0.21137250000000002,323.31218395999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20493627717311,-3.495771878808201]}"
000000000000000000e3_0,0.16077507917818978,0.3231059,0.021540000000000004,0.040102499999999985,0.07483499999999998,0.10148249999999998,0.198365,0.2592775,0.18544,323.32927406,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2052113742942,-3.4898016822327205]}"
000000000000000000e4_0,0.1603899463551453,0.3176188,0.02244750000000001,0.0417525,0.07818999999999998,0.10439749999999998,0.2015825,0.24904749999999998,0.17936249999999998,322.17740132,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.20737446589126,-3.486818298123357]}"
000000000000000000e5_0,0.17647165896101058,0.34129676,0.024070000000000008,0.04216500000000001,0.07774999999999999,0.10291250000000002,0.2095575,0.2590025,0.18629250000000003,323.01481622,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.210616475404954,-3.485464115672587]}"
000000000000000000e6_0,0.17822662487538957,0.3419917,0.0321825,0.0417525,0.07301999999999997,0.1050025,0.21415,0.25677500000000003,0.19124249999999998,329.70388135999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26705409524847,-3.495822632486235]}"
000000000000000000e7_0,0.1512669241543229,0.2757544,0.04059750000000001,0.0505525,0.08324999999999999,0.12870749999999997,0.22671750000000002,0.30932750000000003,0.24926750000000003,332.81427956,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26867246908056,-3.4985377714076673]}"
000000000000000000e8_0,0.184509039347749,0.34629166,0.032484999999999986,0.042605000000000004,0.07312999999999997,0.10808250000000003,0.22259250000000003,0.2780325,0.20477250000000002,333.13899146,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.267591305162135,-3.4996224729438707]}"
000000000000000000e9_0,0.18600527536896705,0.3521343,0.02995500000000001,0.04054250000000001,0.07200250000000002,0.10668,0.2226475,0.2628525,0.19146249999999998,330.4114115,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.265431295455485,-3.498806615844394]}"
000000000000000000ea_0,0.17957508746394035,0.33057463,0.035674999999999985,0.04571249999999999,0.0783275,0.11404999999999998,0.22669,0.2759975,0.212995,332.09649536,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26705283087545,-3.4974509539901417]}"
000000000000000000eb_0,0.17283549490518868,0.3288529,0.035619999999999985,0.0445575,0.07035249999999998,0.1074775,0.2128025,0.291095,0.21899000000000002,329.5910867,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26867520260676,-3.495009740209302]}"
000000000000000000ec_0,0.17783887579645632,0.33239406,0.03443750000000001,0.043265,0.0739825,0.11253750000000001,0.22460000000000002,0.278995,0.2178075,329.8987085,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26786559595377,-3.494194945376205]}"
000000000000000000ed_0,0.14135429262394192,0.26389164,0.03584000000000001,0.04430999999999999,0.07730999999999999,0.13451000000000002,0.2309525,0.32041000000000003,0.2653825,328.02905155999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.25976769590882,-3.488489452770789]}"
000000000000000000ee_0,0.14937236200186377,0.26278546,0.04117499999999999,0.0505525,0.09039999999999998,0.14716,0.25207250000000003,0.34747,0.290765,327.24632498,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.25598555401566,-3.489843389562206]}"
000000000000000000ef_0,0.1394658027240307,0.25552186,0.040102499999999985,0.04901249999999999,0.08289249999999998,0.13693,0.230925,0.3478275,0.2830375,327.85473254,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.25490545982524,-3.4895711446126367]}"
000000000000000000f0_0,0.2004792853612824,0.3898973,0.030835,0.0388375,0.06661250000000002,0.09251749999999997,0.2107675,0.24096250000000002,0.1692975,327.35911964,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.25679386514932,-3.4922865096737237]}"
000000000000000000f1_0,0.1899208663057059,0.373276,0.02918499999999999,0.0387275,0.06586999999999998,0.09474500000000002,0.20760499999999998,0.2422825,0.17207499999999998,325.94405936,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.260036074270275,-3.4906607583126408]}"
000000000000000000f2_0,0.15630023494497347,0.28826538,0.0354825,0.044997499999999996,0.079125,0.128735,0.23301500000000003,0.310015,0.24401499999999998,327.83764243999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.257335086813676,-3.490930006661581]}"
000000000000000000f3_0,0.1477489454982867,0.2605987,0.040102499999999985,0.05132249999999999,0.08990500000000001,0.145675,0.24836000000000003,0.3468925,0.2728625,329.58083264,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.25490417679992,-3.4911994618502304]}"
000000000000000000f4_0,0.1792995295347622,0.32863468,0.03814999999999999,0.045905,0.0748625,0.11561749999999998,0.2288075,0.30501000000000006,0.235435,326.89768693999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.270563031518776,-3.4985392492662437]}"
000000000000000000f5_0,0.22425564194955433,0.44022337,0.020797499999999997,0.034519999999999995,0.06663999999999998,0.0827,0.212775,0.242035,0.16195500000000002,325.05195614,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29107118166404,-3.522437216917852]}"
000000000000000000f6_0,0.21600667260629725,0.42389962,0.022749999999999992,0.03611500000000001,0.06763000000000002,0.085175,0.21051999999999998,0.2509725,0.16882999999999998,324.61444958,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29053162110412,-3.521622639584424]}"
000000000000000000f7_0,0.19093404096766572,0.3629126,0.027425000000000005,0.041669999999999985,0.07500000000000001,0.1014275,0.21698250000000002,0.2682975,0.189015,324.8742191,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.289991650273485,-3.5213508384190377]}"
000000000000000000f8_0,0.18377628566808787,0.31398246,0.0382875,0.054842500000000016,0.09251749999999997,0.1297525,0.248525,0.3294025,0.2546575,327.591545,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28702109481834,-3.520805785440577]}"
000000000000000000f9_0,0.1994221689803396,0.3605513,0.028002499999999986,0.04486000000000001,0.07926250000000001,0.11042000000000002,0.23493999999999998,0.2905175,0.2093375,326.52854077999996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28675080054811,-3.5210769659604955]}"
000000000000000000fa_0,0.20140097060708723,0.37989402,0.027315000000000006,0.04139499999999999,0.07645750000000001,0.0987325,0.21970499999999998,0.27033250000000003,0.18571500000000002,325.84151876,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28675183286222,-3.5197200261369916]}"
000000000000000000fb_0,0.22465239207875273,0.43979755,0.024262499999999992,0.035784999999999983,0.06474249999999998,0.08217750000000001,0.2112075,0.2258925,0.15455750000000001,324.93916148,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.290802325351976,-3.5208086813750046]}"
000000000000000000fc_0,0.23042652291728957,0.45035854,0.024510000000000004,0.0355925,0.06457750000000001,0.08019749999999998,0.21162000000000003,0.23694749999999998,0.16135,325.6261835,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29080253065823,-3.5205372931721075]}"
000000000000000000fd_0,0.2558052542226571,0.50100756,0.01791000000000001,0.029927499999999996,0.06031500000000001,0.07304749999999999,0.2197325,0.20364500000000002,0.13013750000000002,324.49140086,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.294582129080396,-3.5227112808469934]}"
000000000000000000fe_0,0.20920950791238094,0.40186125,0.025197499999999984,0.038892499999999997,0.07120500000000002,0.09183000000000002,0.21522249999999998,0.25331,0.17611749999999998,326.05001798,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29485160503643,-3.523525651402472]}"
000000000000000000ff_0,0.21797879328141131,0.41725996,0.02442749999999999,0.03825999999999999,0.07147999999999999,0.0892175,0.21698250000000002,0.24767250000000002,0.1668775,324.73066226000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29107036021044,-3.523522769738967]}"
00000000000000000100_0,0.1849754801033204,0.37880147,0.018872499999999987,0.03512499999999999,0.0690325,0.08913500000000002,0.19784249999999998,0.2271575,0.1586825,324.40936838,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28998959366998,-3.5240647198499064]}"
00000000000000000101_0,0.20099260301583982,0.40005505,0.02313499999999999,0.03738,0.06683250000000002,0.0871825,0.20345249999999998,0.22729500000000002,0.15593249999999997,324.43329452,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.289720327925956,-3.5229789605914785]}"
00000000000000000102_0,0.21030879962851168,0.40475282,0.025087499999999985,0.038012500000000005,0.07241500000000001,0.09158250000000001,0.21613,0.2471775,0.1696275,325.97482154,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.29161299957199,-3.520266523426344]}"
00000000000000000103_0,0.13099992604097335,0.30709064,0.010319999999999996,0.027480000000000004,0.06449500000000002,0.08792499999999998,0.16586,0.16049750000000002,0.12029250000000002,327.7111757,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2970157779378,-3.518913685548947]}"
00000000000000000104_0,0.1688420601853917,0.31240854,0.0321825,0.04862749999999999,0.08151750000000002,0.11454500000000001,0.2186325,0.2851,0.205075,325.42452032,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28378087183053,-3.5197177398019552]}"
00000000000000000105_0,0.16376083743203645,0.30105966,0.029267500000000002,0.048022499999999996,0.084735,0.12095250000000002,0.22515000000000002,0.2867225,0.20724750000000003,326.17990274,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.282700522846504,-3.519716906051597]}"
00000000000000000106_0,0.17451550998711626,0.32723615,0.02844250000000001,0.046262499999999984,0.08055499999999999,0.10951250000000001,0.2160475,0.2851,0.20801750000000002,328.16235434,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28432021778595,-3.520803707489846]}"
00000000000000000107_0,0.16053622584730992,0.28132936,0.034135,0.055337499999999984,0.09474500000000002,0.1326675,0.236535,0.32263749999999997,0.24514249999999999,326.79514634,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28513027376328,-3.521075719565064]}"
00000000000000000108_0,0.16452790726528302,0.30202842,0.03174250000000001,0.05019499999999999,0.08743000000000001,0.11798249999999999,0.22009,0.28545750000000003,0.20733000000000001,325.99874768,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.284049715601654,-3.521346274862933]}"
00000000000000000109_0,0.1711287084349392,0.3125456,0.028469999999999995,0.0472525,0.08396500000000001,0.1201275,0.2293575,0.2956325,0.2114275,326.395238,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28242960481909,-3.520802248250555]}"
0000000000000000010a_0,0.16497160776336972,0.29271677,0.032649999999999985,0.05201,0.091115,0.12934,0.23639749999999998,0.2880425,0.2093375,326.06027204,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28216014069171,-3.5199878763997354]}"
0000000000000000010b_0,0.16564895970909588,0.30166617,0.028992500000000004,0.048490000000000005,0.08875,0.12296000000000001,0.22919250000000002,0.30611000000000005,0.22553499999999999,325.27412744000003,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28188922192858,-3.5210732182900455]}"
0000000000000000010c_0,0.17296521678998686,0.31391817,0.03053249999999999,0.04816000000000001,0.084955,0.12026500000000001,0.23032000000000002,0.302425,0.22215250000000003,325.24336526,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28161913438036,-3.5210730093398412]}"
0000000000000000010d_0,0.1635104444617151,0.30094856,0.030807499999999988,0.0478025,0.08492749999999999,0.12095250000000002,0.225095,0.288565,0.20983249999999998,326.16623066,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.282431058587804,-3.518902534276305]}"
0000000000000000010e_0,0.16330425299890952,0.3052347,0.035977499999999996,0.049754999999999994,0.08055499999999999,0.11248249999999999,0.2113175,0.30135249999999997,0.22314250000000002,326.11837837999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28324194164906,-3.5180889964965596]}"
0000000000000000010f_0,0.16986097101004338,0.3113458,0.03220999999999999,0.04846249999999999,0.08245249999999998,0.11779,0.22429749999999998,0.285155,0.20501999999999998,325.81759262,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28351119924938,-3.519174755927226]}"
00000000000000000110_0,0.1762506368684208,0.31369728,0.03215499999999999,0.05060749999999997,0.0891075,0.12279499999999999,0.23504999999999998,0.299675,0.2175875,327.14720239999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.28189067690431,-3.5191735045528425]}"
00000000000000000111_0,0.18997328871947453,0.35971594,0.03600500000000001,0.04642750000000001,0.07271749999999999,0.097825,0.2077425,0.281745,0.2010325,331.66240682,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26379317899723,-3.5213304315138285]}"
00000000000000000112_0,0.1777414197002938,0.33512858,0.035097500000000004,0.04749999999999999,0.07673249999999998,0.10431499999999999,0.20947500000000002,0.2982175,0.2134625,332.33917478,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26460386452028,-3.520788300481039]}"
00000000000000000113_0,0.17520178252789828,0.31708726,0.043539999999999995,0.0536875,0.07984000000000002,0.11223499999999997,0.21645999999999999,0.317165,0.235215,330.44900972,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26622289601939,-3.5226892896446094]}"
00000000000000000114_0,0.16931270559399972,0.31024322,0.041669999999999985,0.05269750000000001,0.08077499999999999,0.11234499999999997,0.21340750000000003,0.30932750000000003,0.22812,331.3000967,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26541263485348,-3.5226886485925375]}"
00000000000000000115_0,0.17820157994098137,0.32975665,0.037132499999999985,0.048985,0.07769500000000001,0.10868749999999999,0.21563500000000002,0.30495500000000003,0.2215475,332.11358545999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26487288666128,-3.522145447562999]}"
00000000000000000116_0,0.17820157994098137,0.32975665,0.037132499999999985,0.048985,0.07769500000000001,0.10868749999999999,0.21563500000000002,0.30495500000000003,0.2215475,332.11358545999997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.26487288666128,-3.522145447562999]}"
